time_s,q1_master_rad,q1_slave_rad,e1_rad,q2_master_rad,q2_slave_rad,e2_rad,q3_master_rad,q3_slave_rad,e3_rad,q4_master_rad,q4_slave_rad,e4_rad,q5_master_rad,q5_slave_rad,e5_rad,q6_master_rad,q6_slave_rad,e6_rad
0.5,0.23238569350355692,0.22728487920200902,0.005100814301547907,0.5410223415552131,0.5361961262544922,0.004826215300720915,0.816886947912971,0.8183732896941672,-0.001486341781196221,1.0316889242309513,1.0412126915306077,-0.009523767299656427,1.0726405471171332,1.1063462889101974,-0.03370574179306418,0.8778649978783921,0.9432850911873902,-0.06542009330899812
0.52,0.24012131972410464,0.23492494431532715,0.005196375408777487,0.5492012687598622,0.5446996373344014,0.004501631425460784,0.8220519651493136,0.8236213171798372,-0.001569352030523663,1.033300556202611,1.0442062293187573,-0.01090567311614632,1.0630920295721416,1.0984609173568165,-0.03536888778467495,0.8544203907312882,0.9211783774253237,-0.06675798669403554
0.54,0.24780008487705263,0.24213759768429954,0.005662487192753085,0.557213246382892,0.5531594076304336,0.004053838752458461,0.8268861741006193,0.8295143077536552,-0.0026281336530359356,1.0343684997574862,1.0465554984143264,-0.012186998656840142,1.052823017201549,1.0894228471790948,-0.03659982997754585,0.8302152865003608,0.8980635663500085,-0.0678482798496477
0.56,0.2554200928412626,0.2499702944649778,0.0054497983762848146,0.5650554361854592,0.5612309608665249,0.0038244753189342617,0.831387043452958,0.8350310510225251,-0.003644007569567065,1.0348917118417187,1.0484760548571432,-0.01358434301542455,1.0418403842022805,1.0805448687000228,-0.03870448449774222,0.805271148412161,0.8739078763990612,-0.06863672798690024
0.58,0.26297947393629456,0.2574379407425556,0.005541533193738957,0.5727250912611134,0.5691739244753629,0.0035511667857505147,0.8355522723862897,0.8400646886264681,-0.004512416240178396,1.0348696405205355,1.0494817240444156,-0.014612083523880104,1.0301518444112026,1.070558992254688,-0.040407147843485536,0.7796106316162098,0.8496840948753573,-0.07007346325914754
0.6,0.2704763857281535,0.2649309583209051,0.005545427407248449,0.5802195577228076,0.5768728984926668,0.0033466592301408804,0.8393797926468184,0.8449214601756002,-0.005541667528781824,1.0343022258587768,1.0504272984657508,-0.016125072606973934,1.017765942135204,1.0597148994157055,-0.04194895728050141,0.753257547681748,0.8253436253708354,-0.07208607768908737
0.62,0.27790901381712413,0.2729970186921374,0.0049119951249867455,0.5875362763091962,0.5849723852522366,0.002563891056959644,0.8428677703535521,0.849232336642553,-0.00636456628900095,1.0331899000684142,1.0511915391294773,-0.018001639061063113,1.004692041388066,1.0474526344792845,-0.04276059309121849,0.7262368261993485,0.7996505020842654,-0.07341367588491687
0.64,0.2852755726071884,0.2804340025784052,0.004841570028783215,0.5946727839087576,0.593257659443078,0.0014151244656795958,0.8460146075367639,0.8529760260261292,-0.0069614184893652675,1.0315335869227673,1.0515125577522655,-0.019978970829498177,0.9909403135554478,1.0350768931046255,-0.04413657954917771,0.698574473583059,0.7736443874707438,-0.0750699138876848
0.66,0.29257430605653656,0.28852641522574196,0.004047890830794598,0.6016267150003536,0.6003124566197731,0.0013142583805805241,0.8488189434064212,0.8570430533301019,-0.008224109923680722,1.029334700438457,1.0501229577191096,-0.02078825728065259,0.9765217235129918,1.0218116357321858,-0.045289912219193984,0.6702975291769114,0.7467453505679429,-0.07644782139103146
0.68,0.29980348840869436,0.2957343909215461,0.004069097487148288,0.6083958030089324,0.6069136698992084,0.0014821331097240042,0.8512796553490335,0.8600502413228879,-0.008770585973854383,1.0265951428274782,1.0480919193765748,-0.02149677654909654,0.9614480142261423,1.0079893696974467,-0.046541355471304335,0.6414340187775133,0.7195565057366341,-0.07812248695912083
0.7000000000000001,0.30696142490380296,0.30316922290107357,0.0037922020027293946,0.6149778815751622,0.6136679337735503,0.001309947801611866,0.8533958596517495,0.8628846163045244,-0.009488756652774932,1.0233173017231134,1.0453899241041014,-0.02207262238098795,0.945731689863805,0.9935632820137372,-0.04783159214993227,0.612012905691943,0.6915137754266618,-0.07950086973471882
0.72,0.31404645246960655,0.3107074114048438,0.0033390410647627378,0.6213708857378841,0.6206956329113382,0.0006752528265459024,0.8551669119529127,0.8652627311267677,-0.010095819173854936,1.019504046684731,1.0431516021127412,-0.023647555428010225,0.9293859974614304,0.9789042013723328,-0.04951820391090245,0.5820640394573994,0.6622182998637656,-0.0801542604063662
0.74,0.3210569403917128,0.3185183030283724,0.002538637363340368,0.6275728530283473,0.6274028834433486,0.00016996958499870818,0.8565924074186733,0.8671369262806351,-0.010544518861961838,1.0151587249878342,1.0401012325530141,-0.024942507565179906,0.912424907172476,0.9632017706350726,-0.05077686346259658,0.5516181023558321,0.6327591199124104,-0.08114101755657832
0.76,0.32799129096270896,0.3255312753075897,0.0024600156551192742,0.6335819244752977,0.6338477363612729,-0.0002658118859751868,0.8576721806456364,0.8686657336727731,-0.010993553027136671,1.0102851567070366,1.0362181008403468,-0.025932944133310265,0.8948630911504764,0.9473017684188887,-0.05243867726841234,0.5207065538632403,0.6026249901293955,-0.08191843626615525
0.78,0.33484794010973284,0.33262464978424217,0.002223290325490679,0.6393963455200722,0.6401658945244015,-0.0007695490043293507,0.8584063052899115,0.8703141683481055,-0.011907863058194024,1.0048876291009183,1.0312435718611404,-0.026355942760222018,0.8767159011071265,0.9300454461230852,-0.05332954501595866,0.4893615731793043,0.5717361556937656,-0.08237458251446128
0.8,0.3416253580001116,0.33959052115957866,0.002034836840532961,0.6450144668409517,0.6462026379920595,-0.0011881711511078086,0.8587950934233076,0.8713779979176314,-0.012582904494323754,0.998970890309014,1.0268400275989074,-0.027869137289893375,0.8579993445948572,0.9127812133037514,-0.05478186870889423,0.457615999988629,0.5409974454720949,-0.08338144548346593
0.8200000000000001,0.3483220496246997,0.3469940359540632,0.0013280136706365075,0.6504347450861144,0.651862501928619,-0.0014277568425046239,0.8588390946178114,0.8724472843073444,-0.013608189689533035,0.9925401423724127,1.0212367114887089,-0.028696569116296144,0.8387300600653198,0.8938537349387269,-0.05512367487340708,0.4255032736099854,0.5093241967655797,-0.0838209231555943
0.84,0.35493655535856156,0.3539981866531221,0.0009383687054394518,0.655655743514632,0.6580230860516845,-0.002367342537052508,0.8585390947598514,0.8725202296014868,-0.013981134841635434,0.9856010335907033,1.0155580752362798,-0.029957041645576554,0.8189252907580367,0.875327492124756,-0.05640220136671936,0.39305737069462576,0.4779715070230329,-0.08491413632840716
0.86,0.3614674514986636,0.36052593214427175,0.000941519354391851,0.66067613254504,0.663467305524062,-0.002791172979021983,0.8578961145962438,0.8730532186894585,-0.01515710409321469,0.9781596502291926,1.0093287828357165,-0.031169132606523875,0.7986028574761641,0.8558124371231581,-0.057209579646994024,0.3603127416389425,0.44583387498666466,-0.08552113334772216
0.88,0.36791335077825404,0.36692232999499996,0.0009910207832540818,0.6654946902111198,0.6686337127073578,-0.0031390224962379865,0.8569114080140813,0.8731073831357973,-0.016195975121716,0.9702225075915161,1.0024155471521423,-0.032193039560626246,0.7777811303088753,0.8357576204059968,-0.05797649009712147,0.3273042458804398,0.4127744444884698,-0.08547019860802996
0.9,0.3742729028576306,0.3734402722396355,0.0008326306179951004,0.6701103025246126,0.6735737111723945,-0.0034634086477819404,0.8555864600572041,0.8720501487894253,-0.01646368873222126,0.9617965404739018,0.9947526168575024,-0.03295607638360054,0.7564789993622877,0.8153737598175376,-0.058894760455249884,0.29406708624919764,0.37945779886063424,-0.0853907126114366
0.92,0.3805447947910085,0.3798810002937573,0.00066379449725118,0.6745219637446955,0.6779767830018878,-0.0034548192571922653,0.8539229846822552,0.8709592396002059,-0.01703625491795069,0.952889093018479,0.986753630759027,-0.033864537740547984,0.734715844563125,0.7941968295615013,-0.059480984998376285,0.26063674254970565,0.34599455044092603,-0.08535780789122038
0.9400000000000001,0.38672775146922284,0.3863953310888696,0.00033242038035324883,0.6787287765541381,0.682755387420297,-0.004026610866158853,0.8519229222576937,0.8693848462751834,-0.017461924017489694,0.9435079079841009,0.977813703933424,-0.03430579594932315,0.7125115046014172,0.7723974583215168,-0.05988595372009964,0.22704890455012205,0.3111799670890143,-0.08413106253889224
0.96,0.3928205360380146,0.3926907595245297,0.0001297765134848916,0.6827299521421595,0.687784917820372,-0.0050549656782125085,0.8495884368094873,0.867562305285283,-0.01797386847579574,0.9336611154542122,0.9688806757121854,-0.03521956025797324,0.6898862450805002,0.750770985244106,-0.06088474016360579,0.1933394045576634,0.2773743224378677,-0.08403491788020429
0.98,0.39882195029166906,0.3985229098417449,0.00029904044992418166,0.6865248101940968,0.6916422458615672,-0.00511743566747036,0.8469219130175677,0.8654853767187067,-0.018563463701139038,0.9233572210022982,0.9590251399138495,-0.0356679189115513,0.6668607259443462,0.7282462763072787,-0.06138555036293247,0.15954414975995282,0.2428406976954574,-0.08329654793550459
1.0,0.4047308350417929,0.405063366054326,-0.00033253101253311046,0.6901127787881028,0.695824299988919,-0.005711521200816194,0.8439259529674777,0.8630015944242436,-0.01907564145676588,0.9126050933364277,0.9484084480660242,-0.035803354729596504,0.6434559682539035,0.7052921839627813,-0.06183621570887776,0.1256990545127498,0.20901931116148426,-0.08332025664873446
1.02,0.410546070461034,0.41130780529712435,-0.0007617348360903775,0.6934933941991734,0.6995151942107417,-0.006021800011568268,0.8406033726619726,0.8596731222140278,-0.019069749552055204,0.9014139514453415,0.9379668037864719,-0.03655285234113037,0.6196933203855474,0.6823874415308497,-0.06269412114530237,0.09183997275454031,0.17497112492799163,-0.08313115217345132
1.04,0.4162665764015676,0.41693135750111354,-0.0006647810995459302,0.6966663006109154,0.7029525583594731,-0.006286257748557733,0.8369571982976787,0.8567825927797675,-0.019825394482088865,0.88979335126942,0.9266242990315904,-0.03683094776217033,0.5955944237260159,0.6582112829476243,-0.06261685922160842,0.058002630727980974,0.1410949820961875,-0.08309235136820653
1.06,0.42189131268819,0.4226018471244121,-0.0007105344362220989,0.6996312497355487,0.7060747105066197,-0.006443460771071052,0.832990662312237,0.8532279666851382,-0.020237304372901277,0.8777531719207118,0.9151893138222937,-0.037436141901581954,0.571181177939315,0.6342893881902717,-0.0631082102509567,0.02422256018718015,0.10682027052686477,-0.08259771033968462
1.08,0.42741927938587987,0.4281640710629473,-0.0007447916770674246,0.7023881003427386,0.7090676432302702,-0.0066795428875315865,0.8287071992076724,0.8491457168739955,-0.020438517666323097,0.8653036014770046,0.9037911331183803,-0.03848753164137575,0.546475705881958,0.6101289023184983,-0.06365319643654022,-0.009464967731740728,0.07300991052366329,-0.08247487825540402
1.1,0.432849517041706,0.4336317680663224,-0.0007822510246164316,0.7049368176979488,0.7114609473715416,-0.006524129673592838,0.8241104411560419,0.8444582030405393,-0.020347761884497384,0.8524551223756677,0.8918807740672362,-0.03942565169156853,0.5215003182436492,0.585456003052935,-0.06395568480928582,-0.04302500780142882,0.03861840620651381,-0.08164341400794263
1.12,0.4381811069009799,0.4391615320599714,-0.0009804251589914936,0.7072774729110929,0.7139594121942776,-0.0066819392831847235,0.8192042133937155,0.8401510777249451,-0.02094686433122961,0.8392184964336985,0.8799071818358308,-0.04068868540213233,0.49627747799105093,0.56004271383305,-0.06376523584199911,-0.07642300498265059,0.0040081319696731454,-0.08043113695232373
1.1400000000000001,0.4434131710975682,0.44429572314737203,-0.0008825520498038086,0.7094102421963606,0.7167451262025224,-0.007334884006161779,0.8139925294109297,0.8349063043739502,-0.020913774963020493,0.8256047495210515,0.8675643903249803,-0.04195964080392889,0.4708297646926255,0.5347071826300773,-0.06387741793745183,-0.10962485752251051,-0.030501140992262643,-0.07912371653024787
1.16,0.4485448728183019,0.4493980152817195,-0.000853142463417611,0.7113354060441853,0.7195803838544654,-0.008244977810280107,0.8084795859435405,0.8299866671816815,-0.021507081238140935,0.8116251559149303,0.8539343351943963,-0.04230917927946598,0.4451798388027128,0.5086524657758191,-0.06347262697310635,-0.14259697870546434,-0.06426053826945044,-0.0783364404360139
1.18,0.45357541644143645,0.45462882337774174,-0.00105340693630529,0.7130533483064061,0.7223111125113091,-0.009257764204902985,0.8026697577741675,0.8244850078989997,-0.02181525012483221,0.7972912223632669,0.8407318391725784,-0.04344061680931155,0.4193504059829668,0.4829342468380319,-0.06358384085506508,-0.17530635709513023,-0.0987420110221676,-0.07656434607296263
1.2,0.458504047649135,0.4603639820713112,-0.0018599344221761904,0.7145645551957714,0.724604833624801,-0.010040278429029548,0.7965675923501822,0.818308363474047,-0.021740771123864855,0.7826146718861002,0.8264083255973785,-0.0437936537112783,0.3933641815390731,0.4574261519646289,-0.06406197042555578,-0.2077206151094596,-0.13231958713228859,-0.07540102797717102
1.22,0.4633300535139689,0.46543179248994393,-0.0021017389759750427,0.7158696142010185,0.7265855728302896,-0.010715958629271105,0.7901778042262444,0.8125973328168178,-0.02241952859057339,0.7676074273440023,0.8115342219805924,-0.043926794636590105,0.36724385505026724,0.4310113837221342,-0.06376752867186697,-0.23980806577689784,-0.16556232886168287,-0.07424573691521497
1.24,0.4680527625594453,0.4705822483139379,-0.002529485754492633,0.7169692129188449,0.7288671929169447,-0.011897979998099828,0.7835052693393233,0.807125187551519,-0.023619918212195667,0.7522815948030837,0.7969849374017138,-0.04470334259863018,0.3410120552685765,0.40435408408912127,-0.0633420288205448,-0.27153776752661113,-0.19928350110916487,-0.07225426641744626
1.26,0.4726715447945936,0.4753232203978039,-0.0026516756032102795,0.7178641378041799,0.7305538183447822,-0.012689680540602266,0.7765550191243707,0.8011595016879437,-0.02460448256357295,0.7366494467264233,0.7813732188551743,-0.044723772128751005,0.31469131536394496,0.3779000065226993,-0.06320869115875433,-0.30287957687178985,-0.2324848363071501,-0.07039474056463974
1.28,0.4771858117226583,0.4797250002097233,-0.002539188487065025,0.718555272840243,0.7311982662319273,-0.012642993391684287,0.7693322344790214,0.794689212238233,-0.02535697775921153,0.7207234050220458,0.7654311431564669,-0.04470773813442108,0.2883040385904521,0.35101579603746064,-0.06271175744700852,-0.33380419885136475,-0.2651222331134993,-0.06868196573786545
1.3,0.48159501632396823,0.48417379153177803,-0.0025787752078098025,0.7190435981299568,0.7316604091902948,-0.012616811060338073,0.7618422395859015,0.7876205223119941,-0.025778282726092616,0.70451602397776,0.7501497502165617,-0.045633726238801686,0.2618724644476718,0.3240090714190546,-0.06213660697138279,-0.36428323510219873,-0.2976008701533399,-0.06668236494885882
1.32,0.48589865301306745,0.48913153598262815,-0.003232882969560702,0.7193301884103706,0.7319541545850636,-0.01262396617469308,0.754090495601309,0.7805934497385068,-0.02650295413719772,0.6880399731133401,0.733857181414466,-0.0458172083011259,0.23541863540994687,0.2975706792149506,-0.06215204380500375,-0.3942892294409085,-0.3291260073439257,-0.06516322209698278
1.34,0.49009625757021447,0.4933356748231213,-0.003239417252906829,0.7194162114918151,0.7321811916064944,-0.012764980114679303,0.7460825942192125,0.7734524536357219,-0.02736985941650938,0.671308019980607,0.7172655437833995,-0.0459575238027925,0.2089643642948243,0.27039537662857543,-0.061431012333751145,-0.4237957108419311,-0.3605606040151567,-0.06323510682677436
1.36,0.49418740704737424,0.49765362483925335,-0.0034662177918791115,0.7193029266235982,0.7321275353342851,-0.012824608710686913,0.7378242511196681,0.7654567278249135,-0.02763247670524538,0.6543330129420063,0.7007350456185554,-0.046402032676549076,0.18253120234026585,0.24364532071000697,-0.06111411836974112,-0.4527772337062236,-0.3917047688654937,-0.06107246484072987
1.3800000000000001,0.4981717196488447,0.5016878748144253,-0.0035161551655806256,0.7189916827881194,0.7316178242322684,-0.012626141444148975,0.7293212993109084,0.7567981300642329,-0.02747683075332452,0.6371278639582527,0.6825131980244148,-0.045385334066162075,0.15614040805841023,0.21730194039443834,-0.06116153233602811,-0.48120941532307765,-0.42200984055415003,-0.05919957476892762
1.4000000000000001,0.5020488545866799,0.5061609260119885,-0.004112071425308561,0.7184839169253517,0.7312403375802153,-0.012756420654863598,0.7205796823744921,0.7481679422820474,-0.027588259907555313,0.6197055314155238,0.6652215332440942,-0.04551600182857041,0.12981291693167618,0.1903107475353364,-0.06049783060366021,-0.5090689704359048,-0.45122963303503283,-0.05783933740087199
1.42,0.5058185119110895,0.5101842529245624,-0.004365741013472868,0.7177811520897152,0.7307146123069299,-0.012933460217214754,0.7116054476230201,0.7390220849558304,-0.0274166373328103,0.602079003022542,0.6477078852772029,-0.045628882254660885,0.10356931201485955,0.1633068698900666,-0.05973755787520704,-0.5363337428314617,-0.4801331893317188,-0.056200553499742956
1.44,0.5094804323160124,0.5142244347429538,-0.004744002426941396,0.7168849955414276,0.7307216991948402,-0.013836703653412608,0.7024047391800334,0.7299959908518098,-0.02759125167177634,0.5842612788076886,0.6290684237059082,-0.044807144898219575,0.07742979550456548,0.13664459448266789,-0.059214798978102404,-0.562982733880862,-0.5090478664315993,-0.05393486744926268
1.46,0.5130343969200776,0.5179740186440891,-0.0049396217240115226,0.7157971367744898,0.7299582319014944,-0.014161095127004697,0.6929837909918036,0.7206574210518709,-0.02767363006006729,0.5662653542460241,0.6106492058475826,-0.044383851601558555,0.0514141613348882,0.10943931644729615,-0.05802515511240795,-0.5889961279697522,-0.5371404993564096,-0.051855628613342586
1.48,0.5164802270231912,0.5212232385093625,-0.004743011486171289,0.7145193454835204,0.7283593000525005,-0.013839954568980128,0.6833489197807959,0.7109823485465346,-0.02763342876573871,0.5481042035457824,0.5927484899072625,-0.0446442863614801,0.025541768855664893,0.08305164614997379,-0.0575098772943089,-0.6143553147643043,-0.5652804307677453,-0.049074883996559016
1.5,0.5198177838389937,0.5249605310744127,-0.005142747235418965,0.7130534694717194,0.7274058255520509,-0.014352356080331474,0.6735065179506607,0.7016788904413339,-0.02817237249067317,0.5297907631235292,0.5748162422511838,-0.04502547912765453,-0.00016848235309365606,0.05601534757189056,-0.05618382992498422,-0.6390429082690262,-0.5918736460573875,-0.04716926221163875
1.52,0.5230469682034619,0.5284236103034399,-0.005376642099978013,0.7114014325022955,0.7258908539533765,-0.014489421451081008,0.6634630464526489,0.6920347932432565,-0.02857174679060759,0.5113379152967482,0.5566682030692591,-0.04533028777251091,-0.025698176479825745,0.028933306754134837,-0.05463148323396058,-0.6630427626419121,-0.617216076778396,-0.045826685863516126
1.54,0.526167720259938,0.5316947088868228,-0.005526988626884832,0.7095652320957507,0.7242593822051608,-0.014694150109410109,0.6532250276233845,0.6819948227946464,-0.02876979517126188,0.4927584722221347,0.5376116943066382,-0.04485322208450354,-0.051029404245292995,0.0028608363309866394,-0.053890240576279634,-0.6863399847420467,-0.6428917897509665,-0.04344819499108021
1.56,0.5291800191208891,0.5350604268255292,-0.005880407704640156,0.7075469372754645,0.7226786712227468,-0.015131733947282289,0.6427990380039528,0.6720387299634574,-0.0292396919595046,0.4740651601073397,0.5186089848864586,-0.04454382477911889,-0.07614478438698077,-0.02325820982539694,-0.052886574561583834,-0.7089209433944287,-0.6683931341273271,-0.04052780926710153
1.58,0.5320838825067165,0.5384061029488988,-0.006322220442182336,0.7053486862640745,0.7203839913735229,-0.015035305109448394,0.6321917011502572,0.6615688388299226,-0.02937713767966532,0.45527060372331885,0.4996486352122408,-0.04437803148892194,-0.10102748382247145,-0.04961803645117257,-0.051409447371298884,-0.7307732753664731,-0.6928702177175493,-0.037903057648923766
